,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,Geography_France,Geography_Germany,Geography_Spain,gender_0,gender_1
2963,655,3,0.0,2,0,1,15801.02,0,4,1,0,0,1,0
2964,721,1,115764.32,2,0,0,102950.79,0,6,1,0,0,0,1
2965,499,5,131142.53,2,1,0,174918.46,0,4,0,1,0,0,1
2966,511,5,68375.27,1,1,0,193160.25,1,6,1,0,0,0,1
2967,579,5,117833.3,3,0,0,5831.0,1,4,0,1,0,1,0
2968,696,7,0.0,2,1,1,82298.59,0,5,0,0,1,1,0
2969,681,7,0.0,2,0,0,130686.59,0,4,1,0,0,0,1
2970,815,7,0.0,1,0,1,52885.23,1,3,1,0,0,0,1
2971,681,2,111093.01,1,1,0,68985.99,0,3,0,0,1,0,1
2972,641,9,132657.55,1,1,0,35367.19,0,6,0,0,1,0,1
2973,591,9,128882.49,1,1,1,196241.94,1,5,1,0,0,1,0
2974,565,9,69129.59,1,1,1,170705.53,0,3,0,1,0,0,1
2975,487,6,0.0,2,1,1,126477.41,0,8,1,0,0,0,1
2976,729,4,121404.64,1,1,1,159618.17,0,2,1,0,0,0,1
2977,505,9,131355.3,3,1,0,195395.33,1,5,0,0,1,1,0
2978,580,1,102097.33,1,0,1,168285.85,0,2,1,0,0,1,0
2979,642,1,154863.15,1,1,1,138052.51,0,5,1,0,0,0,1
2980,850,3,99945.93,2,1,0,71179.31,0,6,0,0,1,1,0
2981,616,2,121704.32,2,1,0,55556.3,0,5,0,1,0,0,1
2982,526,3,0.0,2,1,0,31705.19,0,4,0,0,1,1,0
2983,523,8,138782.76,1,1,1,186118.93,0,6,0,1,0,0,1
2984,663,9,0.0,2,1,1,195580.28,0,2,1,0,0,0,1
2985,840,8,136291.71,1,1,0,54113.38,0,1,1,0,0,0,1
2986,570,0,107856.57,2,1,0,127528.84,0,9,0,1,0,0,1
2987,676,1,108348.66,1,0,0,60231.74,1,3,0,1,0,1,0
2988,689,1,93871.95,3,1,0,156878.42,1,2,1,0,0,0,1
2989,703,1,0.0,1,1,0,182784.11,1,9,0,0,1,1,0
2990,491,2,125860.2,1,0,0,129690.5,0,4,0,1,0,0,1
2991,584,8,172713.44,1,1,0,113860.81,0,4,1,0,0,0,1
2992,810,5,0.0,2,0,1,184524.74,0,3,1,0,0,1,0
2993,745,8,0.0,1,1,1,36124.98,0,7,0,0,1,1,0
2994,625,3,130786.92,1,0,1,121316.07,0,4,1,0,0,1,0
2995,535,2,112367.34,1,1,0,185630.76,0,3,1,0,0,1,0
2996,729,7,91091.06,2,1,0,71133.12,0,6,0,0,1,1,0
2997,655,7,106198.5,1,0,1,32020.42,0,3,1,0,0,1,0
2998,751,5,142669.93,2,1,0,162760.96,0,3,1,0,0,0,1
2999,525,1,112833.35,1,0,1,175178.56,0,7,1,0,0,0,1
3000,532,5,0.0,2,0,1,177099.71,0,6,1,0,0,1,0
3001,696,4,0.0,2,1,1,66406.37,0,5,0,0,1,1,0
3002,786,2,104336.43,2,0,0,59559.81,0,4,0,1,0,1,0
3003,580,6,104305.74,1,0,1,175750.21,0,5,1,0,0,0,1
3004,596,5,140187.1,2,1,1,174311.3,0,2,0,1,0,0,1
3005,683,4,0.0,2,1,0,171716.81,0,5,1,0,0,0,1
3006,747,1,114959.12,1,1,0,189362.39,1,6,1,0,0,1,0
3007,602,5,164704.38,1,0,1,180716.1,1,4,1,0,0,0,1
3009,551,1,0.0,2,1,1,185105.44,0,2,1,0,0,0,1
3010,666,2,0.0,1,1,0,35046.97,1,3,1,0,0,0,1
3011,526,8,0.0,1,1,0,36251.0,0,3,0,0,1,0,1
3012,849,9,115465.28,1,1,0,103174.5,0,3,1,0,0,1,0
3013,471,4,0.0,2,1,0,122642.09,0,5,1,0,0,1,0
3014,628,3,184926.61,1,1,0,122937.57,0,3,0,0,1,0,1
3015,674,8,85957.88,2,1,0,8757.39,0,6,0,1,0,0,1
3016,797,10,114084.6,1,0,1,125782.29,0,4,1,0,0,0,1
3017,590,2,166930.76,2,1,0,122487.73,0,4,0,0,1,1,0
3018,588,8,0.0,1,1,0,20066.38,0,5,1,0,0,1,0
3019,577,7,0.0,2,1,1,55473.15,0,9,1,0,0,0,1
3020,571,6,107193.82,2,0,0,38962.94,0,5,1,0,0,1,0
3021,680,3,116275.12,1,1,1,63795.8,0,5,1,0,0,0,1
3022,648,7,0.0,2,1,1,163060.43,0,3,0,0,1,1,0
3023,618,2,91068.56,1,1,0,26578.69,0,4,1,0,0,0,1
3024,648,5,123049.21,1,0,1,5066.76,0,5,0,1,0,0,1
3025,759,6,0.0,2,1,1,140497.67,0,6,1,0,0,1,0
3026,585,7,0.0,2,0,0,146156.98,0,7,1,0,0,0,1
3027,774,3,137781.65,1,0,0,199316.19,0,9,1,0,0,1,0
3028,697,2,108128.96,2,1,1,103944.37,0,5,0,1,0,1,0
3029,605,10,105317.73,2,1,0,138021.36,0,3,0,0,1,0,1
3030,676,1,80569.73,1,0,0,68621.98,0,2,1,0,0,0,1
3031,678,4,174852.89,1,1,1,28149.06,0,6,1,0,0,1,0
3032,495,3,89158.94,3,1,0,135169.76,1,8,0,0,1,1,0
3034,770,2,89800.14,1,1,1,105922.69,0,3,1,0,0,0,1
3035,817,9,101207.75,1,0,0,88211.12,1,6,0,1,0,0,1
3036,659,1,106086.42,2,1,0,26900.63,0,5,1,0,0,0,1
3037,693,1,0.0,2,1,1,3494.02,0,4,1,0,0,0,1
3038,744,9,0.0,2,1,0,113163.17,0,4,1,0,0,0,1
3039,829,8,101440.36,2,1,1,19324.5,0,5,0,0,1,1,0
3040,716,4,0.0,2,1,0,189678.7,0,5,1,0,0,0,1
3041,671,7,106603.74,2,1,1,26387.71,0,3,1,0,0,0,1
3042,835,10,130420.2,2,0,0,106276.55,0,8,0,1,0,1,0
3043,636,1,0.0,1,1,0,45015.38,0,4,1,0,0,1,0
3044,649,2,45022.23,1,1,1,173495.77,0,6,0,0,1,0,1
3045,621,1,74298.43,1,1,1,52581.96,0,4,0,1,0,0,1
3046,658,3,133003.03,1,0,1,146339.27,1,4,0,1,0,1,0
3047,784,7,0.0,2,1,1,182609.97,0,2,0,0,1,0,1
3048,783,1,136689.66,1,1,0,197890.65,0,3,0,0,1,1,0
3049,615,4,0.0,2,1,1,6225.63,0,4,1,0,0,0,1
3050,791,5,0.0,2,1,1,123977.86,1,4,1,0,0,1,0
3051,762,1,102520.37,1,1,1,170195.4,0,5,1,0,0,0,1
3052,607,2,0.0,2,1,1,114190.3,0,5,1,0,0,0,1
3053,601,5,0.0,2,1,0,27022.57,0,5,1,0,0,1,0
3055,812,4,115049.15,2,1,0,165038.41,0,7,1,0,0,0,1
3056,685,1,104796.54,1,1,1,154181.41,0,5,1,0,0,0,1
3057,680,1,123082.08,1,1,0,134960.98,0,4,1,0,0,0,1
3058,680,8,0.0,2,1,1,65708.5,0,9,0,0,1,1,0
3059,631,8,0.0,2,0,0,117374.22,0,4,1,0,0,1,0
3060,569,7,0.0,2,1,1,77703.19,0,3,1,0,0,1,0
3061,584,3,88311.48,2,1,1,177651.38,0,6,0,1,0,0,1
3062,582,9,0.0,3,1,1,60954.45,0,4,1,0,0,1,0
3063,609,7,71872.19,1,1,1,151924.9,0,3,1,0,0,0,1
3064,506,6,110046.93,2,1,0,26318.73,0,3,0,0,1,0,1
3065,503,8,104430.08,1,1,1,147557.71,0,5,1,0,0,0,1
3066,503,5,0.0,2,1,0,125918.17,0,4,1,0,0,1,0
3067,806,10,138653.51,1,1,0,190803.37,0,9,0,1,0,0,1
3068,653,7,102575.04,1,1,1,11043.54,0,5,1,0,0,1,0
3069,666,7,137780.74,2,1,1,119100.05,1,6,1,0,0,0,1
3070,674,2,0.0,2,1,0,140579.17,0,6,0,0,1,0,1
3071,798,7,0.0,2,0,1,37731.95,0,8,1,0,0,0,1
3072,740,8,105209.54,1,1,0,1852.58,0,6,1,0,0,1,0
3073,531,0,109570.21,2,1,1,172049.84,0,5,0,1,0,1,0
3074,614,6,118715.86,1,1,0,133591.11,1,6,0,1,0,1,0
3075,556,10,0.0,2,1,1,192751.18,0,4,1,0,0,0,1
3076,678,2,153393.18,2,1,1,193828.27,0,6,0,1,0,1,0
3077,587,6,132603.36,1,1,0,55775.72,0,3,0,1,0,0,1
3078,527,6,0.0,2,1,1,102280.29,0,4,0,0,1,1,0
3079,757,1,129398.01,2,0,0,44965.44,0,7,0,1,0,1,0
3080,468,3,0.0,2,1,0,170661.02,0,3,0,0,1,0,1
3081,693,2,151352.74,1,0,0,197145.89,0,3,1,0,0,0,1
3082,483,5,136836.49,1,1,0,192359.9,1,5,1,0,0,1,0
3083,466,4,91592.06,1,1,0,141210.18,1,5,1,0,0,0,1
3084,770,8,0.0,2,1,0,100557.03,0,2,1,0,0,1,0
3085,734,3,0.0,1,1,0,130805.54,1,7,1,0,0,1,0
3086,716,8,0.0,2,1,1,92606.98,0,2,1,0,0,1,0
3087,439,2,165536.28,2,1,1,123956.83,0,1,1,0,0,0,1
3088,538,5,62482.95,1,1,1,102758.43,0,4,0,1,0,0,1
3089,743,8,68155.59,1,1,0,94876.65,0,7,1,0,0,0,1
3090,734,3,55853.33,2,0,1,94811.85,1,6,0,0,1,1,0
3091,656,2,0.0,2,0,1,67840.81,0,9,1,0,0,0,1
3092,666,2,79589.43,1,0,0,4050.57,0,9,1,0,0,1,0
3093,627,5,100880.76,1,0,1,134665.25,0,5,0,0,1,0,1
3094,480,3,174330.35,2,0,0,181647.13,0,3,0,1,0,1,0
3095,792,7,143390.51,1,1,0,33282.84,0,8,1,0,0,0,1
3096,613,8,91415.76,1,0,0,27965.0,1,3,0,1,0,0,1
3097,476,3,134366.42,1,1,0,68343.53,0,4,0,1,0,0,1
3098,539,3,0.0,2,1,1,198161.07,0,7,1,0,0,1,0
3099,696,8,88786.81,1,1,1,196858.4,0,4,0,0,1,0,1
3100,810,3,96814.46,2,1,1,120511.03,0,4,0,1,0,0,1
3101,763,9,160680.41,1,1,0,30886.35,0,4,0,1,0,0,1
3102,640,3,0.0,2,1,0,2743.69,0,9,1,0,0,1,0
3103,655,10,0.0,2,1,0,167778.62,0,5,1,0,0,1,0
3104,526,5,145537.21,1,1,0,132404.64,0,5,0,1,0,0,1
3105,678,4,0.0,2,1,1,144423.17,1,3,1,0,0,1,0
3106,554,6,0.0,2,1,1,181204.5,0,2,1,0,0,1,0
3107,597,2,119370.11,1,1,1,182726.22,1,3,0,0,1,1,0
3108,560,1,0.0,2,1,1,120880.72,0,5,0,0,1,1,0
3109,850,10,134381.52,1,0,0,26812.89,1,6,0,1,0,1,0
3111,623,1,149332.48,2,1,0,100834.22,0,4,0,1,0,0,1
3112,698,7,105061.74,3,1,0,107815.31,1,3,1,0,0,1,0
3113,620,7,0.0,2,1,1,34665.79,0,3,1,0,0,0,1
3114,619,10,0.0,1,1,1,147093.84,1,4,1,0,0,1,0
3115,561,4,0.0,1,1,1,36942.35,0,5,1,0,0,0,1
3116,753,7,155062.8,1,1,1,16460.77,0,4,1,0,0,1,0
3117,721,3,88798.34,1,0,0,45610.63,0,5,0,0,1,0,1
3118,451,6,0.0,2,1,0,184954.11,0,7,1,0,0,0,1
3119,680,5,143139.87,1,0,0,47795.43,1,4,0,1,0,1,0
3120,590,7,0.0,2,1,0,196789.9,0,4,0,0,1,1,0
3121,634,3,107027.52,1,1,0,173425.68,0,5,0,1,0,0,1
3122,676,4,140720.93,1,1,0,36221.18,0,8,1,0,0,0,1
3123,642,8,80964.57,2,1,0,174738.2,0,1,1,0,0,0,1
3124,760,6,178585.46,1,1,0,67131.3,1,7,1,0,0,0,1
3125,736,4,135889.13,1,1,1,165692.03,0,4,0,0,1,1,0
3126,656,7,134919.85,1,1,0,194691.95,0,5,1,0,0,0,1
3127,776,8,115130.34,1,0,0,129525.5,1,2,0,1,0,0,1
3128,832,6,138190.13,2,0,1,146511.2,0,4,0,0,1,1,0
3129,631,9,131519.49,2,1,1,51752.18,0,6,0,1,0,0,1
3130,795,5,0.0,1,1,0,35418.69,1,9,0,0,1,1,0
3131,648,3,126935.98,2,0,1,57995.74,0,2,0,1,0,1,0
3132,615,4,133707.09,1,1,1,108152.75,0,4,1,0,0,0,1
3133,682,1,97893.2,1,1,0,166144.98,0,5,1,0,0,1,0
3134,694,5,127900.03,1,1,0,101737.8,0,9,1,0,0,0,1
3135,694,10,143835.47,1,0,1,33326.71,0,6,1,0,0,0,1
3136,607,0,0.0,2,1,1,81140.09,0,4,1,0,0,0,1
3137,664,10,0.0,1,1,0,140173.17,1,5,1,0,0,0,1
3138,756,2,0.0,1,1,1,166513.49,1,7,1,0,0,0,1
3139,645,3,129596.77,1,1,1,103232.6,0,3,1,0,0,1,0
3140,653,4,0.0,2,1,0,120736.04,0,5,0,0,1,0,1
3141,710,2,110407.44,2,0,0,15832.43,1,9,0,1,0,1,0
3143,619,8,142015.76,2,1,0,114323.66,0,4,0,1,0,1,0
3144,648,1,81370.07,1,0,1,181534.04,0,4,0,0,1,0,1
3145,482,2,69329.47,1,0,0,102640.52,1,8,0,1,0,1,0
3146,548,8,116755.5,2,1,1,158585.17,1,7,1,0,0,1,0
3147,752,6,83870.33,1,1,0,178722.24,0,6,0,0,1,0,1
3148,648,6,130694.89,2,1,1,153955.38,1,4,1,0,0,1,0
3149,643,8,117451.47,1,1,0,65374.86,0,4,0,0,1,1,0
3150,573,9,206868.78,2,0,1,102986.15,0,3,0,1,0,1,0
3151,686,3,111695.62,1,0,0,136643.84,0,5,1,0,0,1,0
3152,644,9,137285.26,4,1,0,77063.63,1,8,1,0,0,1,0
3153,702,6,149218.39,1,1,1,9633.01,0,4,1,0,0,1,0
3154,652,7,0.0,2,0,1,43496.36,0,4,1,0,0,0,1
3155,641,7,0.0,2,1,1,24267.28,0,4,0,0,1,0,1
3156,692,8,130701.29,1,1,0,59354.24,1,9,0,1,0,1,0
3157,574,5,0.0,2,0,0,28269.86,0,6,0,0,1,0,1
3158,643,3,167949.48,1,1,0,143162.34,0,4,1,0,0,1,0
3159,834,4,131254.81,1,1,0,20199.3,0,2,1,0,0,0,1
3160,591,5,0.0,2,1,1,48606.92,0,8,1,0,0,0,1
3161,470,9,0.0,2,0,1,89013.67,0,6,0,0,1,0,1
3162,608,7,86656.13,1,0,1,59890.29,0,6,0,0,1,0,1
3163,649,8,114737.26,1,1,1,106655.88,1,5,0,1,0,1,0
3164,665,5,0.0,2,1,0,156439.56,0,9,1,0,0,1,0
3165,651,6,0.0,1,1,0,24176.44,0,4,1,0,0,1,0
3167,637,7,130806.99,2,1,1,132005.85,1,7,1,0,0,1,0
3168,675,0,0.0,1,1,1,80496.71,1,7,1,0,0,1,0
3169,677,5,0.0,2,1,0,88947.56,0,6,0,0,1,0,1
3170,850,2,80931.75,1,0,0,12639.67,1,4,0,1,0,1,0
3171,815,3,0.0,3,1,1,94248.16,1,5,1,0,0,1,0
3172,665,1,132178.67,1,0,0,11865.76,0,3,0,1,0,0,1
3173,485,3,0.0,2,1,0,141449.86,0,2,1,0,0,1,0
3174,577,6,0.0,2,1,1,149457.81,0,3,0,0,1,0,1
3175,586,7,164769.02,3,1,0,119814.25,1,3,1,0,0,1,0
3176,722,1,107233.85,2,1,0,24924.92,0,6,0,1,0,0,1
3177,528,7,176227.07,2,0,1,139481.53,0,5,1,0,0,1,0
3178,542,4,109949.39,2,1,1,41268.65,0,5,1,0,0,1,0
3179,552,5,0.0,2,1,1,1351.41,0,1,1,0,0,1,0
3180,678,10,117738.81,1,1,0,147489.76,1,3,1,0,0,1,0
3181,575,9,133292.45,1,1,0,111175.09,0,6,0,0,1,1,0
3182,669,1,160474.59,1,1,1,95963.14,0,2,1,0,0,1,0
3183,636,6,0.0,2,1,0,43128.95,0,4,1,0,0,0,1
3184,667,9,154393.43,1,1,1,137674.96,1,3,0,1,0,0,1
3185,652,9,110827.49,1,1,1,153383.54,1,4,0,1,0,1,0
3186,637,10,145750.45,2,1,1,96660.76,0,4,0,1,0,1,0
3187,516,8,109044.3,1,0,1,115818.16,0,6,0,0,1,1,0
3188,801,4,75170.54,1,1,1,37898.5,0,4,1,0,0,1,0
3189,692,2,0.0,2,1,0,145222.93,0,5,1,0,0,1,0
3190,585,6,105795.9,1,1,1,41219.09,0,5,1,0,0,1,0
3191,590,5,0.0,2,1,0,59249.83,0,3,1,0,0,0,1
3193,659,1,0.0,1,1,0,116249.72,1,4,1,0,0,1,0
3194,690,3,118097.87,1,1,0,61257.83,0,8,1,0,0,1,0
3195,697,0,172693.54,1,0,0,141798.98,0,2,0,1,0,0,1
3196,610,4,129440.3,2,1,0,102638.35,0,8,1,0,0,0,1
3197,599,4,0.0,2,0,0,13210.56,0,5,0,0,1,0,1
3198,544,1,96471.2,1,1,0,35550.97,0,4,1,0,0,0,1
3199,548,1,0.0,1,1,1,104469.06,1,2,1,0,0,1,0
3200,635,4,140197.18,1,1,1,142935.83,0,3,0,0,1,0,1
3201,722,6,0.0,2,1,0,195486.28,0,6,1,0,0,0,1
3202,564,4,135946.26,1,1,0,63170.0,0,4,1,0,0,1,0
3204,547,3,81290.02,3,0,1,177747.03,1,4,0,1,0,0,1
3205,850,8,0.0,1,1,0,19632.64,1,7,1,0,0,1,0
3206,515,9,113715.36,1,1,0,18424.24,1,5,0,1,0,0,1
3207,667,2,168883.08,1,0,1,18897.78,0,5,0,0,1,0,1
3208,607,8,143421.74,1,1,0,97879.02,0,6,0,1,0,0,1
3209,525,7,153644.39,1,1,1,63197.88,0,1,1,0,0,0,1
3210,606,1,109330.06,1,1,1,75860.01,0,4,0,0,1,1,0
3211,686,1,115095.88,2,0,0,78622.46,0,4,0,1,0,1,0
3212,611,10,0.0,1,1,1,23598.23,1,6,1,0,0,0,1
3213,827,1,183276.32,1,1,1,13460.27,0,3,0,0,1,0,1
3214,572,9,68193.72,1,1,0,19998.31,0,4,1,0,0,0,1
3215,726,8,0.0,2,0,0,185075.63,0,5,1,0,0,1,0
3216,579,6,139729.54,1,0,1,135815.38,0,9,0,1,0,0,1
3217,598,4,98365.33,1,1,1,44251.33,0,2,0,0,1,1,0
3218,663,10,0.0,2,1,0,136349.55,0,3,1,0,0,0,1
3219,505,10,122453.97,2,1,1,52693.99,0,3,0,1,0,1,0
3220,576,7,132174.41,2,0,0,93767.03,0,3,0,1,0,0,1
3221,555,2,0.0,2,0,1,197866.55,0,8,0,0,1,1,0
3222,524,1,0.0,2,1,0,126812.85,0,5,1,0,0,0,1
3223,776,2,104349.45,1,0,0,79503.05,0,4,0,0,1,0,1
3224,645,2,138881.04,1,1,0,129936.53,1,4,0,1,0,1,0
3225,850,0,116968.91,1,0,0,175094.62,0,6,0,1,0,1,0
3226,603,1,105346.03,2,1,1,130379.5,0,5,0,1,0,0,1
3227,691,9,136623.19,1,1,0,153228.0,0,6,1,0,0,0,1
3228,583,10,0.0,2,1,1,111285.85,0,4,1,0,0,1,0
3230,679,6,0.0,2,1,1,98015.85,0,5,1,0,0,1,0
3231,646,6,124445.52,1,1,0,88481.32,0,4,1,0,0,0,1
3232,559,5,68999.66,2,1,1,66879.27,0,5,1,0,0,1,0
3233,595,6,85768.42,1,1,1,24802.77,0,2,0,0,1,0,1
3234,527,1,0.0,1,1,0,21312.16,1,6,1,0,0,0,1
3235,684,9,100628.0,2,1,1,190263.78,0,3,0,0,1,0,1
3236,673,0,0.0,1,1,1,72873.33,0,4,0,0,1,1,0
3237,802,7,0.0,2,0,1,57764.65,0,9,0,0,1,0,1
3238,675,6,0.0,1,1,0,110273.84,1,5,1,0,0,0,1
3239,762,6,0.0,2,1,0,55500.17,0,7,0,0,1,1,0
3240,580,0,125647.36,1,1,0,57541.08,1,4,1,0,0,0,1
3241,621,8,100375.39,1,1,1,90384.26,0,5,0,1,0,1,0
3242,411,10,0.0,1,0,0,120694.35,0,7,1,0,0,1,0
3243,815,7,171922.72,1,0,1,178028.96,0,4,1,0,0,0,1
3244,631,2,146810.99,2,1,1,180990.29,0,5,0,1,0,1,0
3245,514,3,109032.23,1,0,1,155407.21,1,4,0,1,0,1,0
3246,638,6,0.0,1,1,0,33676.48,1,7,1,0,0,0,1
3247,791,7,0.0,1,1,0,89666.28,0,6,0,0,1,0,1
3248,516,5,128653.59,1,1,0,127558.26,0,5,1,0,0,0,1
3249,734,3,80387.81,1,0,1,77272.62,0,5,1,0,0,0,1
3250,611,8,0.0,2,0,1,107665.68,1,8,1,0,0,0,1
3251,850,0,108508.82,3,1,0,184044.8,1,9,0,1,0,0,1
3252,641,10,155978.17,1,1,0,91510.71,0,5,1,0,0,0,1
3253,585,5,0.0,1,1,1,87363.56,0,5,1,0,0,1,0
3254,552,4,121175.56,1,1,0,117505.07,1,6,0,1,0,0,1
3255,507,4,89349.47,2,0,0,180626.68,0,3,1,0,0,1,0
3256,735,7,86131.71,2,0,0,93478.96,0,7,0,0,1,0,1
3257,707,3,102346.86,1,1,1,114672.64,0,5,1,0,0,1,0
3258,698,7,121263.62,1,1,1,13387.88,0,6,0,1,0,1,0
3259,841,2,0.0,2,1,0,173240.52,0,6,1,0,0,0,1
3260,688,2,0.0,1,0,0,27557.18,1,2,0,0,1,1,0
3261,614,3,0.0,2,1,1,5552.37,0,8,1,0,0,0,1
3262,511,6,149726.08,1,0,0,88307.87,1,4,0,1,0,0,1
3263,447,2,0.0,2,1,0,33879.26,1,7,1,0,0,0,1
3264,738,5,161274.05,2,1,0,181429.87,0,4,1,0,0,0,1
3265,422,2,0.0,2,1,0,102655.31,0,3,1,0,0,1,0
3266,537,1,103138.17,1,1,1,96555.42,0,3,0,0,1,0,1
3267,707,3,109628.44,1,1,0,189366.03,0,2,0,1,0,1,0
3268,690,5,0.0,1,1,0,12847.61,1,4,1,0,0,0,1
3269,664,7,97286.16,2,1,0,143433.33,0,6,0,1,0,0,1
3270,850,7,118004.26,1,1,0,183983.82,0,4,1,0,0,1,0
3271,584,9,85534.83,1,0,0,169137.24,0,4,0,0,1,0,1
3272,728,4,0.0,1,1,1,163365.85,1,4,1,0,0,1,0
3273,560,4,95140.44,2,1,0,123181.44,1,3,0,0,1,1,0
3274,629,6,0.0,1,1,1,16447.6,1,2,1,0,0,1,0
3275,658,3,0.0,2,0,1,173948.4,0,9,1,0,0,0,1
3276,794,1,75900.84,1,1,1,192154.66,0,3,0,1,0,1,0
3277,790,2,126619.27,1,1,0,198224.38,0,5,1,0,0,1,0
3278,640,7,111833.47,1,1,0,67202.74,0,5,1,0,0,0,1
3279,652,7,0.0,2,1,0,68789.93,0,7,0,0,1,0,1
3280,583,3,238387.56,1,0,1,147964.99,1,5,1,0,0,1,0
3281,775,2,108698.96,2,1,1,161069.73,0,5,1,0,0,1,0
3282,584,2,112687.69,1,1,1,127749.61,0,3,1,0,0,1,0
3283,635,4,81556.89,2,1,0,191914.37,0,5,0,1,0,1,0
3284,814,9,136596.85,1,1,1,185791.9,0,5,1,0,0,0,1
3285,735,9,98807.45,1,0,0,184570.04,1,5,0,1,0,1,0
3286,678,1,0.0,2,0,1,130446.65,0,5,1,0,0,1,0
3287,693,1,0.0,2,1,1,82867.55,0,6,1,0,0,0,1
3288,640,6,107499.7,1,1,1,187632.22,0,6,1,0,0,1,0
3289,773,8,0.0,2,1,0,56759.79,0,3,0,0,1,1,0
3290,736,9,0.0,2,1,0,34180.33,0,4,1,0,0,1,0
3291,693,8,0.0,2,1,1,158545.25,0,5,1,0,0,1,0
3292,496,1,176024.05,2,1,0,182337.98,0,4,1,0,0,1,0
3293,751,3,0.0,2,1,1,84175.34,0,4,1,0,0,1,0
3294,528,0,127631.62,1,0,1,22197.8,1,6,0,1,0,0,1
3295,754,9,0.0,1,1,0,189641.11,0,6,0,0,1,1,0
3296,568,10,109819.16,2,1,0,154491.39,0,7,0,1,0,1,0
3297,592,2,138734.94,1,1,0,90020.74,0,6,0,0,1,1,0
3298,558,10,111363.1,2,1,0,197264.35,0,4,0,1,0,0,1
3299,825,9,0.0,2,1,1,31933.06,0,6,1,0,0,0,1
3300,677,0,143988.0,2,1,0,8755.69,1,5,0,1,0,0,1
3301,653,5,118838.75,1,1,1,52820.13,0,5,1,0,0,0,1
3302,593,4,161637.75,1,1,1,20008.46,0,3,0,0,1,0,1
3303,632,3,133793.89,1,1,1,34607.14,1,5,1,0,0,1,0
3304,601,8,71553.83,1,1,0,177384.45,0,4,0,1,0,0,1
3306,654,3,0.0,2,1,0,167889.1,0,4,1,0,0,1,0
3307,572,7,0.0,2,1,1,133122.62,0,3,1,0,0,1,0
3309,523,2,121164.11,1,1,1,59938.81,0,7,1,0,0,1,0
3310,506,3,0.0,2,1,0,12016.79,0,5,0,0,1,0,1
3312,664,7,104158.84,1,1,0,134169.85,0,7,1,0,0,1,0
3313,684,6,0.0,2,1,1,94888.6,0,6,1,0,0,0,1
3315,527,6,0.0,2,0,1,96758.58,0,5,1,0,0,1,0
3316,666,5,64646.7,1,1,0,128019.48,1,4,1,0,0,0,1
3318,629,6,0.0,2,1,1,139356.3,0,7,1,0,0,1,0
3319,430,1,118894.22,1,0,0,2923.61,0,5,1,0,0,0,1
3320,712,2,0.0,1,0,1,121232.51,0,2,1,0,0,0,1
3321,682,9,0.0,2,1,1,2053.42,0,9,1,0,0,0,1
3322,634,8,68213.99,1,1,1,6382.46,0,5,1,0,0,1,0
3323,487,1,0.0,2,1,0,158750.13,0,2,0,0,1,1,0
3324,808,8,139196.0,1,0,1,74028.36,0,3,0,0,1,0,1
3325,527,7,0.0,2,1,1,44099.75,0,4,1,0,0,1,0
3326,637,4,126345.55,1,0,1,17323.0,1,5,0,1,0,0,1
3327,802,5,0.0,2,1,1,175043.69,0,5,0,0,1,0,1
3328,529,2,0.0,1,1,0,146388.85,1,5,1,0,0,1,0
3329,850,3,0.0,2,0,0,2465.8,0,5,1,0,0,1,0
3330,738,4,0.0,2,1,1,47799.15,0,4,1,0,0,0,1
3331,817,5,129278.43,1,0,0,165562.84,0,6,1,0,0,0,1
3332,735,3,119558.35,1,0,0,72927.68,0,5,1,0,0,0,1
3333,619,5,92467.58,1,1,0,38270.47,0,6,0,1,0,1,0
3334,671,5,0.0,2,0,0,120893.07,0,3,1,0,0,0,1
3335,581,6,0.0,2,1,0,188377.21,0,6,0,0,1,1,0
3336,690,10,0.0,2,1,0,55902.93,0,7,0,0,1,0,1
3337,579,4,99340.83,1,0,0,4523.74,1,3,0,0,1,0,1
3338,688,3,0.0,2,1,1,102195.16,0,5,0,0,1,1,0
3339,599,4,126833.79,2,1,0,60843.09,1,3,0,0,1,1,0
3340,729,5,109676.52,1,1,1,25548.47,0,5,0,1,0,0,1
3341,718,3,0.0,1,0,1,134462.29,0,6,1,0,0,1,0
3342,712,6,134729.99,2,1,1,132702.64,0,4,0,1,0,0,1
3343,474,3,98431.37,1,0,0,75698.44,0,4,1,0,0,0,1
3344,565,8,130368.31,2,1,0,105642.43,0,3,0,1,0,0,1
3345,658,7,123974.96,1,1,0,102153.75,0,5,1,0,0,1,0
3347,725,1,129855.32,1,0,0,24218.65,0,7,1,0,0,0,1
3348,825,6,132308.22,1,0,0,117122.5,0,3,1,0,0,0,1
3349,665,5,155447.65,2,1,0,51871.95,1,4,0,1,0,1,0
3350,670,2,124268.64,2,0,1,84321.03,0,5,0,0,1,0,1
3351,474,9,176311.36,1,1,0,160213.27,0,5,0,1,0,1,0
3352,591,2,99886.42,2,1,1,88695.19,0,3,1,0,0,0,1
3353,508,7,0.0,2,1,1,6123.15,0,4,1,0,0,1,0
3354,695,2,0.0,2,0,1,167749.54,0,2,1,0,0,1,0
3355,660,5,85089.3,1,1,1,71638.0,0,4,0,1,0,0,1
3356,687,10,134318.21,2,1,1,198064.52,0,4,0,1,0,0,1
