,CreditScore,Geography,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,gender_0,gender_1
2859,511,France,45,5,68375.27,1,1,0,193160.25,1,3,0,1
2860,579,Germany,39,5,117833.3,3,0,0,5831.0,1,2,1,0
2861,696,Spain,36,7,0.0,2,1,1,82298.59,0,2,1,0
2862,681,France,34,7,0.0,2,0,0,130686.59,0,2,0,1
2863,815,France,45,7,0.0,1,0,1,52885.23,1,3,0,1
2864,681,Spain,30,2,111093.01,1,1,0,68985.99,0,1,0,1
2865,641,Spain,42,9,132657.55,1,1,0,35367.19,0,3,0,1
2866,591,France,56,9,128882.49,1,1,1,196241.94,1,4,1,0
2867,565,Germany,59,9,69129.59,1,1,1,170705.53,0,4,0,1
2868,487,France,37,6,0.0,2,1,1,126477.41,0,2,0,1
2869,729,France,39,4,121404.64,1,1,1,159618.17,0,2,0,1
2870,505,Spain,45,9,131355.3,3,1,0,195395.33,1,3,1,0
2871,580,France,35,1,102097.33,1,0,1,168285.85,0,2,1,0
2872,642,France,40,1,154863.15,1,1,1,138052.51,0,2,0,1
2873,850,Spain,41,3,99945.93,2,1,0,71179.31,0,3,1,0
2874,616,Germany,39,2,121704.32,2,1,0,55556.3,0,2,0,1
2875,526,Spain,43,3,0.0,2,1,0,31705.19,0,3,1,0
2876,523,Germany,35,8,138782.76,1,1,1,186118.93,0,2,0,1
2877,663,France,35,9,0.0,2,1,1,195580.28,0,2,0,1
2878,840,France,30,8,136291.71,1,1,0,54113.38,0,1,0,1
2879,570,Germany,42,0,107856.57,2,1,0,127528.84,0,3,0,1
2880,676,Germany,26,1,108348.66,1,0,0,60231.74,1,1,1,0
2881,689,France,47,1,93871.95,3,1,0,156878.42,1,3,0,1
2882,703,Spain,45,1,0.0,1,1,0,182784.11,1,3,1,0
2883,491,Germany,19,2,125860.2,1,0,0,129690.5,0,0,0,1
2884,584,France,49,8,172713.44,1,1,0,113860.81,0,3,0,1
2885,810,France,51,5,0.0,2,0,1,184524.74,0,4,1,0
2886,745,Spain,59,8,0.0,1,1,1,36124.98,0,4,1,0
2887,625,France,39,3,130786.92,1,0,1,121316.07,0,2,1,0
2888,535,France,29,2,112367.34,1,1,0,185630.76,0,1,1,0
2889,729,Spain,45,7,91091.06,2,1,0,71133.12,0,3,1,0
2890,655,France,26,7,106198.5,1,0,1,32020.42,0,1,1,0
2891,751,France,47,5,142669.93,2,1,0,162760.96,0,3,0,1
2892,525,France,33,1,112833.35,1,0,1,175178.56,0,2,0,1
2893,532,France,40,5,0.0,2,0,1,177099.71,0,2,1,0
2894,696,Spain,43,4,0.0,2,1,1,66406.37,0,3,1,0
2895,786,Germany,32,2,104336.43,2,0,0,59559.81,0,2,1,0
2896,580,France,55,6,104305.74,1,0,1,175750.21,0,4,0,1
2897,596,Germany,47,5,140187.1,2,1,1,174311.3,0,3,0,1
2898,683,France,39,4,0.0,2,1,0,171716.81,0,2,0,1
2899,747,France,45,1,114959.12,1,1,0,189362.39,1,3,1,0
2900,602,France,33,5,164704.38,1,0,1,180716.1,1,2,0,1
2901,551,France,31,1,0.0,2,1,1,185105.44,0,2,0,1
2902,666,France,47,2,0.0,1,1,0,35046.97,1,3,0,1
2903,526,Spain,30,8,0.0,1,1,0,36251.0,0,1,0,1
2904,849,France,41,9,115465.28,1,1,0,103174.5,0,3,1,0
2905,471,France,27,4,0.0,2,1,0,122642.09,0,1,1,0
2906,628,Spain,43,3,184926.61,1,1,0,122937.57,0,3,0,1
2907,674,Germany,43,8,85957.88,2,1,0,8757.39,0,3,0,1
2908,797,France,32,10,114084.6,1,0,1,125782.29,0,2,0,1
2909,590,Spain,29,2,166930.76,2,1,0,122487.73,0,1,1,0
2910,588,France,27,8,0.0,1,1,0,20066.38,0,1,1,0
2911,577,France,29,7,0.0,2,1,1,55473.15,0,1,0,1
2912,571,France,38,6,107193.82,2,0,0,38962.94,0,2,1,0
2913,680,France,36,3,116275.12,1,1,1,63795.8,0,2,0,1
2914,648,Spain,27,7,0.0,2,1,1,163060.43,0,1,1,0
2915,618,France,39,2,91068.56,1,1,0,26578.69,0,2,0,1
2916,648,Germany,41,5,123049.21,1,0,1,5066.76,0,3,0,1
2917,759,France,39,6,0.0,2,1,1,140497.67,0,2,1,0
2918,585,France,40,7,0.0,2,0,0,146156.98,0,2,0,1
2919,774,France,42,3,137781.65,1,0,0,199316.19,0,3,1,0
2920,697,Germany,48,2,108128.96,2,1,1,103944.37,0,3,1,0
2921,605,Spain,39,10,105317.73,2,1,0,138021.36,0,2,0,1
2922,676,France,20,1,80569.73,1,0,0,68621.98,0,0,0,1
2923,678,France,22,4,174852.89,1,1,1,28149.06,0,1,1,0
2924,495,Spain,45,3,89158.94,3,1,0,135169.76,1,3,1,0
2925,770,France,36,2,89800.14,1,1,1,105922.69,0,2,0,1
2926,817,Germany,45,9,101207.75,1,0,0,88211.12,1,3,0,1
2927,659,France,43,1,106086.42,2,1,0,26900.63,0,3,0,1
2928,693,France,21,1,0.0,2,1,1,3494.02,0,1,0,1
2929,744,France,47,9,0.0,2,1,0,113163.17,0,3,0,1
2930,829,Spain,26,8,101440.36,2,1,1,19324.5,0,1,1,0
2931,716,France,38,4,0.0,2,1,0,189678.7,0,2,0,1
2932,671,France,34,7,106603.74,2,1,1,26387.71,0,2,0,1
2933,835,Germany,29,10,130420.2,2,0,0,106276.55,0,1,1,0
2934,636,France,38,1,0.0,1,1,0,45015.38,0,2,1,0
2935,649,Spain,29,2,45022.23,1,1,1,173495.77,0,1,0,1
2936,621,Germany,27,1,74298.43,1,1,1,52581.96,0,1,0,1
2937,658,Germany,31,3,133003.03,1,0,1,146339.27,1,2,1,0
2938,784,Spain,48,7,0.0,2,1,1,182609.97,0,3,0,1
2939,783,Spain,37,1,136689.66,1,1,0,197890.65,0,2,1,0
2940,615,France,32,4,0.0,2,1,1,6225.63,0,2,0,1
2941,791,France,44,5,0.0,2,1,1,123977.86,1,3,1,0
2942,762,France,53,1,102520.37,1,1,1,170195.4,0,4,0,1
2943,607,France,35,2,0.0,2,1,1,114190.3,0,2,0,1
2944,601,France,34,5,0.0,2,1,0,27022.57,0,2,1,0
2945,812,France,44,4,115049.15,2,1,0,165038.41,0,3,0,1
2946,685,France,58,1,104796.54,1,1,1,154181.41,0,4,0,1
2947,680,France,33,1,123082.08,1,1,0,134960.98,0,2,0,1
2948,680,Spain,58,8,0.0,2,1,1,65708.5,0,4,1,0
2949,631,France,33,8,0.0,2,0,0,117374.22,0,2,1,0
2950,569,France,43,7,0.0,2,1,1,77703.19,0,3,1,0
2951,584,Germany,33,3,88311.48,2,1,1,177651.38,0,2,0,1
2952,582,France,40,9,0.0,3,1,1,60954.45,0,2,1,0
2953,609,France,32,7,71872.19,1,1,1,151924.9,0,2,0,1
2954,506,Spain,35,6,110046.93,2,1,0,26318.73,0,2,0,1
2955,503,France,42,8,104430.08,1,1,1,147557.71,0,3,0,1
2956,503,France,28,5,0.0,2,1,0,125918.17,0,1,1,0
2957,806,Germany,31,10,138653.51,1,1,0,190803.37,0,2,0,1
2958,653,France,31,7,102575.04,1,1,1,11043.54,0,2,1,0
2959,666,France,43,7,137780.74,2,1,1,119100.05,1,3,0,1
2960,674,Spain,32,2,0.0,2,1,0,140579.17,0,2,0,1
2961,798,France,32,7,0.0,2,0,1,37731.95,0,2,0,1
2962,740,France,30,8,105209.54,1,1,0,1852.58,0,1,1,0
2963,531,Germany,32,0,109570.21,2,1,1,172049.84,0,2,1,0
2964,614,Germany,44,6,118715.86,1,1,0,133591.11,1,3,1,0
2965,556,France,35,10,0.0,2,1,1,192751.18,0,2,0,1
2966,678,Germany,43,2,153393.18,2,1,1,193828.27,0,3,1,0
2967,587,Germany,33,6,132603.36,1,1,0,55775.72,0,2,0,1
2968,527,Spain,36,6,0.0,2,1,1,102280.29,0,2,1,0
2969,757,Germany,34,1,129398.01,2,0,0,44965.44,0,2,1,0
2970,468,Spain,28,3,0.0,2,1,0,170661.02,0,1,0,1
2971,693,France,29,2,151352.74,1,0,0,197145.89,0,1,0,1
2972,483,France,44,5,136836.49,1,1,0,192359.9,1,3,1,0
2973,466,France,40,4,91592.06,1,1,0,141210.18,1,2,0,1
2974,770,France,30,8,0.0,2,1,0,100557.03,0,1,1,0
2975,734,France,54,3,0.0,1,1,0,130805.54,1,4,1,0
2976,716,France,22,8,0.0,2,1,1,92606.98,0,1,1,0
2977,439,France,36,2,165536.28,2,1,1,123956.83,0,2,0,1
2978,538,Germany,25,5,62482.95,1,1,1,102758.43,0,1,0,1
2979,743,France,40,8,68155.59,1,1,0,94876.65,0,2,0,1
2980,734,Spain,43,3,55853.33,2,0,1,94811.85,1,3,1,0
2981,656,France,37,2,0.0,2,0,1,67840.81,0,2,0,1
2982,666,France,31,2,79589.43,1,0,0,4050.57,0,2,1,0
2983,627,Spain,41,5,100880.76,1,0,1,134665.25,0,3,0,1
2984,480,Germany,25,3,174330.35,2,0,0,181647.13,0,1,1,0
2985,792,France,19,7,143390.51,1,1,0,33282.84,0,0,0,1
2986,613,Germany,59,8,91415.76,1,0,0,27965.0,1,4,0,1
2987,476,Germany,30,3,134366.42,1,1,0,68343.53,0,1,0,1
2988,539,France,24,3,0.0,2,1,1,198161.07,0,1,1,0
2989,696,Spain,60,8,88786.81,1,1,1,196858.4,0,4,0,1
2990,810,Germany,35,3,96814.46,2,1,1,120511.03,0,2,0,1
2991,763,Germany,32,9,160680.41,1,1,0,30886.35,0,2,0,1
2992,640,France,29,3,0.0,2,1,0,2743.69,0,1,1,0
2993,655,France,47,10,0.0,2,1,0,167778.62,0,3,1,0
2994,526,Germany,31,5,145537.21,1,1,0,132404.64,0,2,0,1
2995,678,France,28,4,0.0,2,1,1,144423.17,1,1,1,0
2996,554,France,45,6,0.0,2,1,1,181204.5,0,3,1,0
2997,597,Spain,30,2,119370.11,1,1,1,182726.22,1,1,1,0
2998,560,Spain,28,1,0.0,2,1,1,120880.72,0,1,1,0
2999,850,Germany,47,10,134381.52,1,0,0,26812.89,1,3,1,0
3000,623,Germany,42,1,149332.48,2,1,0,100834.22,0,3,0,1
3001,698,France,40,7,105061.74,3,1,0,107815.31,1,2,1,0
3002,620,France,32,7,0.0,2,1,1,34665.79,0,2,0,1
3003,619,France,40,10,0.0,1,1,1,147093.84,1,2,1,0
3004,561,France,21,4,0.0,1,1,1,36942.35,0,1,0,1
3005,753,France,39,7,155062.8,1,1,1,16460.77,0,2,1,0
3006,721,Spain,43,3,88798.34,1,0,0,45610.63,0,3,0,1
3007,451,France,33,6,0.0,2,1,0,184954.11,0,2,0,1
3008,680,Germany,51,5,143139.87,1,0,0,47795.43,1,4,1,0
3009,590,Spain,23,7,0.0,2,1,0,196789.9,0,1,1,0
3010,634,Germany,27,3,107027.52,1,1,0,173425.68,0,1,0,1
3011,676,France,29,4,140720.93,1,1,0,36221.18,0,1,0,1
3012,642,France,30,8,80964.57,2,1,0,174738.2,0,1,0,1
3013,760,France,39,6,178585.46,1,1,0,67131.3,1,2,0,1
3014,736,Spain,26,4,135889.13,1,1,1,165692.03,0,1,1,0
3015,656,France,43,7,134919.85,1,1,0,194691.95,0,3,0,1
3016,776,Germany,33,8,115130.34,1,0,0,129525.5,1,2,0,1
3017,832,Spain,34,6,138190.13,2,0,1,146511.2,0,2,1,0
3018,631,Germany,37,9,131519.49,2,1,1,51752.18,0,2,0,1
3019,795,Spain,56,5,0.0,1,1,0,35418.69,1,4,1,0
3020,648,Germany,39,3,126935.98,2,0,1,57995.74,0,2,1,0
3021,615,France,39,4,133707.09,1,1,1,108152.75,0,2,0,1
3022,682,France,27,1,97893.2,1,1,0,166144.98,0,1,1,0
3023,694,France,34,5,127900.03,1,1,0,101737.8,0,2,0,1
3024,694,France,37,10,143835.47,1,0,1,33326.71,0,2,0,1
3025,607,France,44,0,0.0,2,1,1,81140.09,0,3,0,1
3026,664,France,48,10,0.0,1,1,0,140173.17,1,3,0,1
3027,756,France,60,2,0.0,1,1,1,166513.49,1,4,0,1
3028,645,France,40,3,129596.77,1,1,1,103232.6,0,2,1,0
3029,653,Spain,30,4,0.0,2,1,0,120736.04,0,1,0,1
3030,710,Germany,24,2,110407.44,2,0,0,15832.43,1,1,1,0
3031,619,Germany,41,8,142015.76,2,1,0,114323.66,0,3,1,0
3032,648,Spain,55,1,81370.07,1,0,1,181534.04,0,4,0,1
3033,482,Germany,48,2,69329.47,1,0,0,102640.52,1,3,1,0
3034,548,France,28,8,116755.5,2,1,1,158585.17,1,1,1,0
3035,752,Spain,44,6,83870.33,1,1,0,178722.24,0,3,0,1
3036,648,France,39,6,130694.89,2,1,1,153955.38,1,2,1,0
3037,643,Spain,34,8,117451.47,1,1,0,65374.86,0,2,1,0
3038,573,Germany,35,9,206868.78,2,0,1,102986.15,0,2,1,0
3039,686,France,39,3,111695.62,1,0,0,136643.84,0,2,1,0
3040,644,France,40,9,137285.26,4,1,0,77063.63,1,2,1,0
3041,702,France,29,6,149218.39,1,1,1,9633.01,0,1,1,0
3042,652,France,51,7,0.0,2,0,1,43496.36,0,4,0,1
3043,641,Spain,32,7,0.0,2,1,1,24267.28,0,2,0,1
3044,692,Germany,41,8,130701.29,1,1,0,59354.24,1,3,1,0
3045,574,Spain,34,5,0.0,2,0,0,28269.86,0,2,0,1
3046,643,France,31,3,167949.48,1,1,0,143162.34,0,2,1,0
3047,834,France,23,4,131254.81,1,1,0,20199.3,0,1,0,1
3048,591,France,28,5,0.0,2,1,1,48606.92,0,1,0,1
3049,470,Spain,34,9,0.0,2,0,1,89013.67,0,2,0,1
3050,608,Spain,34,7,86656.13,1,0,1,59890.29,0,2,0,1
3051,649,Germany,37,8,114737.26,1,1,1,106655.88,1,2,1,0
3052,665,France,38,5,0.0,2,1,0,156439.56,0,2,1,0
3053,651,France,39,6,0.0,1,1,0,24176.44,0,2,1,0
3054,637,France,48,7,130806.99,2,1,1,132005.85,1,3,1,0
3055,675,France,49,0,0.0,1,1,1,80496.71,1,3,1,0
3056,677,Spain,40,5,0.0,2,1,0,88947.56,0,2,0,1
3057,850,Germany,35,2,80931.75,1,0,0,12639.67,1,2,1,0
3058,815,France,56,3,0.0,3,1,1,94248.16,1,4,1,0
3059,665,Germany,32,1,132178.67,1,0,0,11865.76,0,2,0,1
3060,485,France,27,3,0.0,2,1,0,141449.86,0,1,1,0
3061,577,Spain,43,6,0.0,2,1,1,149457.81,0,3,0,1
3062,586,France,35,7,164769.02,3,1,0,119814.25,1,2,1,0
3063,722,Germany,29,1,107233.85,2,1,0,24924.92,0,1,0,1
3064,528,France,27,7,176227.07,2,0,1,139481.53,0,1,1,0
3065,542,France,39,4,109949.39,2,1,1,41268.65,0,2,1,0
3066,552,France,34,5,0.0,2,1,1,1351.41,0,2,1,0
3067,678,France,60,10,117738.81,1,1,0,147489.76,1,4,1,0
3068,575,Spain,37,9,133292.45,1,1,0,111175.09,0,2,1,0
3069,669,France,43,1,160474.59,1,1,1,95963.14,0,3,1,0
3070,636,France,43,6,0.0,2,1,0,43128.95,0,3,0,1
3071,667,Germany,55,9,154393.43,1,1,1,137674.96,1,4,0,1
3072,652,Germany,45,9,110827.49,1,1,1,153383.54,1,3,1,0
3073,637,Germany,36,10,145750.45,2,1,1,96660.76,0,2,1,0
3074,516,Spain,45,8,109044.3,1,0,1,115818.16,0,3,1,0
3075,801,France,32,4,75170.54,1,1,1,37898.5,0,2,1,0
3076,692,France,42,2,0.0,2,1,0,145222.93,0,3,1,0
3077,585,France,28,6,105795.9,1,1,1,41219.09,0,1,1,0
3078,590,France,32,5,0.0,2,1,0,59249.83,0,2,0,1
3079,659,France,49,1,0.0,1,1,0,116249.72,1,3,1,0
3080,690,France,26,3,118097.87,1,1,0,61257.83,0,1,1,0
3081,697,Germany,29,0,172693.54,1,0,0,141798.98,0,1,0,1
3082,610,France,36,4,129440.3,2,1,0,102638.35,0,2,0,1
3083,599,Spain,36,4,0.0,2,0,0,13210.56,0,2,0,1
3084,544,France,23,1,96471.2,1,1,0,35550.97,0,1,0,1
3085,548,France,46,1,0.0,1,1,1,104469.06,1,3,1,0
3086,635,Spain,24,4,140197.18,1,1,1,142935.83,0,1,0,1
3087,722,France,20,6,0.0,2,1,0,195486.28,0,0,0,1
3088,564,France,33,4,135946.26,1,1,0,63170.0,0,2,1,0
3089,547,Germany,50,3,81290.02,3,0,1,177747.03,1,3,0,1
3090,850,France,42,8,0.0,1,1,0,19632.64,1,3,1,0
3091,515,Germany,60,9,113715.36,1,1,0,18424.24,1,4,0,1
3092,667,Spain,56,2,168883.08,1,0,1,18897.78,0,4,0,1
3093,607,Germany,36,8,143421.74,1,1,0,97879.02,0,2,0,1
3094,525,France,26,7,153644.39,1,1,1,63197.88,0,1,0,1
3095,606,Spain,53,1,109330.06,1,1,1,75860.01,0,4,1,0
3096,686,Germany,27,1,115095.88,2,0,0,78622.46,0,1,1,0
3097,611,France,35,10,0.0,1,1,1,23598.23,1,2,0,1
3098,827,Spain,46,1,183276.32,1,1,1,13460.27,0,3,0,1
3099,572,France,33,9,68193.72,1,1,0,19998.31,0,2,0,1
3100,726,France,32,8,0.0,2,0,0,185075.63,0,2,1,0
3101,579,Germany,31,6,139729.54,1,0,1,135815.38,0,2,0,1
3102,598,Spain,56,4,98365.33,1,1,1,44251.33,0,4,1,0
3103,663,France,36,10,0.0,2,1,0,136349.55,0,2,0,1
3104,505,Germany,37,10,122453.97,2,1,1,52693.99,0,2,1,0
3105,576,Germany,30,7,132174.41,2,0,0,93767.03,0,1,0,1
3106,555,Spain,24,2,0.0,2,0,1,197866.55,0,1,1,0
3107,524,France,30,1,0.0,2,1,0,126812.85,0,1,0,1
3108,776,Spain,39,2,104349.45,1,0,0,79503.05,0,2,0,1
3109,645,Germany,41,2,138881.04,1,1,0,129936.53,1,3,1,0
3110,850,Germany,32,0,116968.91,1,0,0,175094.62,0,2,1,0
3111,603,Germany,35,1,105346.03,2,1,1,130379.5,0,2,0,1
3112,691,France,26,9,136623.19,1,1,0,153228.0,0,1,0,1
3113,583,France,29,10,0.0,2,1,1,111285.85,0,1,1,0
3114,679,France,33,6,0.0,2,1,1,98015.85,0,2,1,0
3115,646,France,36,6,124445.52,1,1,0,88481.32,0,2,0,1
3116,559,France,34,5,68999.66,2,1,1,66879.27,0,2,1,0
3117,595,Spain,36,6,85768.42,1,1,1,24802.77,0,2,0,1
3118,527,France,47,1,0.0,1,1,0,21312.16,1,3,0,1
3119,684,Spain,34,9,100628.0,2,1,1,190263.78,0,2,0,1
3120,673,Spain,32,0,0.0,1,1,1,72873.33,0,2,1,0
3121,802,Spain,38,7,0.0,2,0,1,57764.65,0,2,0,1
3122,675,France,54,6,0.0,1,1,0,110273.84,1,4,0,1
3123,762,Spain,19,6,0.0,2,1,0,55500.17,0,0,1,0
3124,580,France,50,0,125647.36,1,1,0,57541.08,1,3,0,1
3125,621,Germany,31,8,100375.39,1,1,1,90384.26,0,2,1,0
3126,411,France,36,10,0.0,1,0,0,120694.35,0,2,1,0
3127,815,France,24,7,171922.72,1,0,1,178028.96,0,1,0,1
3128,631,Germany,32,2,146810.99,2,1,1,180990.29,0,2,1,0
3129,514,Germany,45,3,109032.23,1,0,1,155407.21,1,3,1,0
3130,638,France,57,6,0.0,1,1,0,33676.48,1,4,0,1
3131,791,Spain,25,7,0.0,1,1,0,89666.28,0,1,0,1
3132,516,France,35,5,128653.59,1,1,0,127558.26,0,2,0,1
3133,734,France,37,3,80387.81,1,0,1,77272.62,0,2,0,1
3134,611,France,58,8,0.0,2,0,1,107665.68,1,4,0,1
3135,850,Germany,43,0,108508.82,3,1,0,184044.8,1,3,0,1
3136,641,France,31,10,155978.17,1,1,0,91510.71,0,2,0,1
3137,585,France,38,5,0.0,1,1,1,87363.56,0,2,1,0
3138,552,Germany,50,4,121175.56,1,1,0,117505.07,1,3,0,1
3139,507,France,29,4,89349.47,2,0,0,180626.68,0,1,1,0
3140,735,Spain,38,7,86131.71,2,0,0,93478.96,0,2,0,1
3141,707,France,58,3,102346.86,1,1,1,114672.64,0,4,1,0
3142,698,Germany,36,7,121263.62,1,1,1,13387.88,0,2,1,0
3143,841,France,31,2,0.0,2,1,0,173240.52,0,2,0,1
3144,688,Spain,33,2,0.0,1,0,0,27557.18,1,2,1,0
3145,614,France,51,3,0.0,2,1,1,5552.37,0,4,0,1
3146,511,Germany,48,6,149726.08,1,0,0,88307.87,1,3,0,1
3147,447,France,43,2,0.0,2,1,0,33879.26,1,3,0,1
3148,738,France,35,5,161274.05,2,1,0,181429.87,0,2,0,1
3149,422,France,33,2,0.0,2,1,0,102655.31,0,2,1,0
3150,537,Spain,30,1,103138.17,1,1,1,96555.42,0,1,0,1
3151,707,Germany,40,3,109628.44,1,1,0,189366.03,0,2,1,0
3152,690,France,54,5,0.0,1,1,0,12847.61,1,4,0,1
3153,664,Germany,33,7,97286.16,2,1,0,143433.33,0,2,0,1
3154,850,France,33,7,118004.26,1,1,0,183983.82,0,2,1,0
3155,584,Spain,32,9,85534.83,1,0,0,169137.24,0,2,0,1
3156,728,France,59,4,0.0,1,1,1,163365.85,1,4,1,0
3157,560,Spain,43,4,95140.44,2,1,0,123181.44,1,3,1,0
3158,629,France,31,6,0.0,1,1,1,16447.6,1,2,1,0
3159,658,France,25,3,0.0,2,0,1,173948.4,0,1,0,1
3160,794,Germany,54,1,75900.84,1,1,1,192154.66,0,4,1,0
3161,790,France,41,2,126619.27,1,1,0,198224.38,0,3,1,0
3162,640,France,44,7,111833.47,1,1,0,67202.74,0,3,0,1
3163,652,Spain,37,7,0.0,2,1,0,68789.93,0,2,0,1
3164,583,France,57,3,238387.56,1,0,1,147964.99,1,4,1,0
3165,775,France,32,2,108698.96,2,1,1,161069.73,0,2,1,0
3166,584,France,39,2,112687.69,1,1,1,127749.61,0,2,1,0
3167,635,Germany,48,4,81556.89,2,1,0,191914.37,0,3,1,0
3168,814,France,48,9,136596.85,1,1,1,185791.9,0,3,0,1
3169,735,Germany,43,9,98807.45,1,0,0,184570.04,1,3,1,0
3170,678,France,31,1,0.0,2,0,1,130446.65,0,2,1,0
3171,693,France,37,1,0.0,2,1,1,82867.55,0,2,0,1
3172,640,France,30,6,107499.7,1,1,1,187632.22,0,1,1,0
3173,773,Spain,23,8,0.0,2,1,0,56759.79,0,1,1,0
3174,736,France,30,9,0.0,2,1,0,34180.33,0,1,1,0
3175,693,France,28,8,0.0,2,1,1,158545.25,0,1,1,0
3176,496,France,41,1,176024.05,2,1,0,182337.98,0,3,1,0
3177,751,France,39,3,0.0,2,1,1,84175.34,0,2,1,0
3178,528,Germany,39,0,127631.62,1,0,1,22197.8,1,2,0,1
3179,754,Spain,19,9,0.0,1,1,0,189641.11,0,0,1,0
3180,568,Germany,26,10,109819.16,2,1,0,154491.39,0,1,1,0
3181,592,Spain,41,2,138734.94,1,1,0,90020.74,0,3,1,0
3182,558,Germany,25,10,111363.1,2,1,0,197264.35,0,1,0,1
3183,825,France,34,9,0.0,2,1,1,31933.06,0,2,0,1
3184,677,Germany,28,0,143988.0,2,1,0,8755.69,1,1,0,1
3185,653,France,34,5,118838.75,1,1,1,52820.13,0,2,0,1
3186,593,Spain,35,4,161637.75,1,1,1,20008.46,0,2,0,1
3187,632,France,44,3,133793.89,1,1,1,34607.14,1,3,1,0
3188,601,Germany,35,8,71553.83,1,1,0,177384.45,0,2,0,1
3189,654,France,40,3,0.0,2,1,0,167889.1,0,2,1,0
3190,572,France,38,7,0.0,2,1,1,133122.62,0,2,1,0
3191,523,France,28,2,121164.11,1,1,1,59938.81,0,1,1,0
3192,506,Spain,50,3,0.0,2,1,0,12016.79,0,3,0,1
3193,664,France,31,7,104158.84,1,1,0,134169.85,0,2,1,0
3194,684,France,54,6,0.0,2,1,1,94888.6,0,4,0,1
3195,527,France,25,6,0.0,2,0,1,96758.58,0,1,1,0
3196,666,France,53,5,64646.7,1,1,0,128019.48,1,4,0,1
3197,629,France,40,6,0.0,2,1,1,139356.3,0,2,1,0
3198,430,France,35,1,118894.22,1,0,0,2923.61,0,2,0,1
3199,712,France,24,2,0.0,1,0,1,121232.51,0,1,0,1
3200,682,France,30,9,0.0,2,1,1,2053.42,0,1,0,1
3201,634,France,41,8,68213.99,1,1,1,6382.46,0,3,1,0
3202,487,Spain,31,1,0.0,2,1,0,158750.13,0,2,1,0
3203,808,Spain,47,8,139196.0,1,0,1,74028.36,0,3,0,1
3204,527,France,32,7,0.0,2,1,1,44099.75,0,2,1,0
3205,637,Germany,50,4,126345.55,1,0,1,17323.0,1,3,0,1
3206,802,Spain,40,5,0.0,2,1,1,175043.69,0,2,0,1
3207,529,France,38,2,0.0,1,1,0,146388.85,1,2,1,0
3208,850,France,43,3,0.0,2,0,0,2465.8,0,3,1,0
3209,738,France,18,4,0.0,2,1,1,47799.15,0,0,0,1
3210,817,France,34,5,129278.43,1,0,0,165562.84,0,2,0,1
3211,735,France,31,3,119558.35,1,0,0,72927.68,0,2,0,1
3212,619,Germany,41,5,92467.58,1,1,0,38270.47,0,3,1,0
3213,671,France,27,5,0.0,2,0,0,120893.07,0,1,0,1
3214,581,Spain,31,6,0.0,2,1,0,188377.21,0,2,1,0
3215,690,Spain,36,10,0.0,2,1,0,55902.93,0,2,0,1
3216,579,Spain,56,4,99340.83,1,0,0,4523.74,1,4,0,1
3217,688,Spain,24,3,0.0,2,1,1,102195.16,0,1,1,0
3218,599,Spain,28,4,126833.79,2,1,0,60843.09,1,1,1,0
3219,729,Germany,29,5,109676.52,1,1,1,25548.47,0,1,0,1
3220,718,France,29,3,0.0,1,0,1,134462.29,0,1,1,0
3221,712,Germany,53,6,134729.99,2,1,1,132702.64,0,4,0,1
3222,474,France,37,3,98431.37,1,0,0,75698.44,0,2,0,1
3223,565,Germany,33,8,130368.31,2,1,0,105642.43,0,2,0,1
3224,658,France,31,7,123974.96,1,1,0,102153.75,0,2,1,0
3225,725,France,45,1,129855.32,1,0,0,24218.65,0,3,0,1
3226,825,France,40,6,132308.22,1,0,0,117122.5,0,2,0,1
3227,665,Germany,45,5,155447.65,2,1,0,51871.95,1,3,1,0
3228,670,Spain,35,2,124268.64,2,0,1,84321.03,0,2,0,1
3229,474,Germany,34,9,176311.36,1,1,0,160213.27,0,2,1,0
3230,591,France,40,2,99886.42,2,1,1,88695.19,0,2,0,1
3231,508,France,31,7,0.0,2,1,1,6123.15,0,2,1,0
3232,695,France,36,2,0.0,2,0,1,167749.54,0,2,1,0
3233,660,Germany,24,5,85089.3,1,1,1,71638.0,0,1,0,1
3234,687,Germany,41,10,134318.21,2,1,1,198064.52,0,3,0,1
3235,658,Germany,29,5,75395.53,2,0,1,54914.92,0,1,0,1
3236,705,Germany,33,5,116765.7,1,0,0,190659.17,1,2,1,0
3237,739,Spain,60,4,0.0,1,1,1,51637.67,0,4,0,1
3238,844,France,38,7,111501.66,1,1,1,119333.38,0,2,0,1
3239,602,Germany,48,7,76595.08,2,0,0,127095.14,0,3,1,0
3240,759,France,33,9,160541.36,2,0,0,93541.14,0,2,1,0
3241,747,Germany,38,2,129728.6,1,1,0,89289.54,0,2,0,1
3242,673,France,47,1,0.0,2,0,0,108762.16,0,3,0,1
3243,671,Spain,34,5,130929.02,4,1,1,28238.25,1,2,1,0
3244,581,Germany,40,0,101016.53,1,0,1,7926.35,1,2,0,1
3245,703,France,33,8,190566.65,1,1,1,79997.14,0,2,1,0
3246,698,Spain,47,6,0.0,1,1,0,50213.81,1,3,1,0
3247,742,Germany,43,6,97067.69,1,0,1,60920.03,1,3,1,0
3248,652,France,37,4,92208.54,1,0,1,197699.8,1,2,1,0
3249,644,France,37,2,186347.97,2,1,0,92809.73,0,2,0,1
